Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"6232353000","97000","3283","1840.7"
"6232563000","97000","3283","1840.7"
"6232773000","97000","3283","1841.1"
"6232983000","97000","3283","1841.1"
"6233391000","97000","3283","1841.5"
"6233659000","97000","3282","1841.5"
"6233869000","97000","3282","1841.5"
"6234078000","97000","3282","1841.9"
"6234288000","97000","3282","1841.9"
"6234695000","97000","3283","1842.2"
"6234962000","97000","3282","1842.2"
"6235172000","97000","3282","1842.2"
"6235383000","97000","3283","1842.6"
"6235593000","97000","3283","1842.6"
"6236001000","97000","3283","1843.0"
"6236268000","97000","3283","1843.0"
"6236478000","97000","3283","1843.0"
"6236688000","97000","3283","1843.3"
"6236897000","97000","3283","1843.3"
"6237310000","97000","3283","1843.7"
"6237578000","97000","3283","1843.7"
"6237788000","97000","3283","1843.7"
"6237998000","97000","3282","1844.1"
"6238208000","97000","3282","1844.1"
"6238616000","97000","3282","1844.4"
"6238884000","97000","3283","1844.4"
"6239094000","97000","3283","1844.8"
"6239303000","97000","3283","1844.8"
"6239513000","97000","3283","1844.8"
"6239921000","97000","3283","1845.2"
"6240188000","97000","3283","1845.2"
"6240398000","97000","3283","1845.6"
"6240608000","97000","3283","1845.6"
"6240817000","97000","3283","1845.6"
"6241284000","97000","3283","1845.9"
"6241494000","97000","3283","1846.3"
"6241703000","97000","3283","1846.3"
"6241913000","97000","3283","1846.3"
"6242124000","97000","3283","1846.7"
"6242531000","97000","3283","1846.7"
"6242799000","97000","3283","1847.0"
"6243009000","97000","3283","1847.0"
"6243219000","97000","3283","1847.0"
"6243429000","97000","3283","1847.4"
"6243828000","97000","3283","1847.4"
"6244104000","97000","3283","1847.8"
"6244313000","97000","3283","1847.8"
"6244523000","97000","3283","1847.8"
"6244734000","97000","3283","1848.2"
"6245142000","97000","3283","1848.2"
"6245409000","97000","3283","1848.5"
"6245619000","97000","3283","1848.5"
"6245830000","177500","3283","1848.9"
"6246040000","177500","3283","1848.9"
"6246448000","177500","3283","1849.3"
"6246715000","177500","3283","1849.3"
"6246925000","177500","3283","1849.3"
"6247140000","177500","3283","1849.6"
"6247350000","177500","3283","1849.6"
"6247758000","177500","3283","1850.0"
"6248024000","177500","3283","1850.0"
"6248234000","177500","3283","1850.0"
"6248444000","177500","3283","1850.4"
"6248654000","177500","3283","1850.4"
"6249062000","177500","3283","1850.8"
"6249329000","177500","3283","1850.8"
"6249540000","177500","3283","1850.8"
"6249749000","177500","3283","1851.1"
"6249959000","177500","3283","1851.1"
"6250366000","177500","3283","1851.5"
"6250634000","177500","3283","1851.5"
"6250844000","177500","3283","1851.5"
"6251055000","177500","3283","1851.9"
"6251264000","177500","3283","1851.9"
"6251672000","177500","3283","1852.2"
"6251939000","177500","3283","1852.2"
"6252149000","177500","3283","1852.2"
"6252358000","177500","3283","1852.6"
"6252568000","177500","3283","1852.6"
"6252976000","177500","3283","1853.0"
"6253242000","177500","3283","1853.0"
"6253453000","177500","3283","1853.0"
"6253663000","177500","3283","1853.3"
"6253872000","177500","3283","1853.3"
"6254279000","177500","3283","1853.7"
"6254547000","177500","3283","1853.7"
"6254757000","177500","3283","1853.7"
"6254967000","177500","3283","1854.1"
"6255176000","177500","3283","1854.1"
"6255584000","177500","3283","1854.4"
"6255852000","177500","3283","1854.4"
"6256062000","177500","3283","1854.4"
"6256272000","177500","3283","1854.8"
"6256483000","177500","3283","1854.8"
"6256882000","177500","3283","1855.2"
"6257162000","177500","3283","1855.2"
"6257373000","177500","3283","1855.2"
"6257582000","177500","3283","1855.6"
"6257792000","177500","3283","1855.6"
"6258199000","177500","3283","1855.9"
"6258466000","177500","3283","1855.9"
"6258676000","177500","3283","1855.9"
"6258891000","177500","3283","1856.3"
"6259100000","177500","3283","1856.3"
"6259508000","177500","3283","1856.7"
"6259776000","177500","3283","1856.7"
"6259986000","177500","3283","1856.7"
"6260195000","177500","3283","1857.0"
"6260405000","177500","3283","1857.0"
"6260813000","177500","3283","1857.4"
"6261080000","177500","3283","1857.4"
"6261290000","177500","3283","1857.8"
"6261500000","177500","3283","1857.8"
"6261711000","177500","3283","1857.8"
"6262118000","177500","3283","1858.1"
"6262385000","177500","3283","1858.1"
"6262596000","177500","3283","1858.5"
"6262806000","177500","3283","1858.5"
"6263016000","177500","3283","1858.5"
"6263424000","177500","3283","1858.9"
"6263692000","177500","3283","1859.3"
"6263902000","177500","3283","1859.3"
"6264112000","177500","3283","1859.3"
"6264321000","177500","3283","1859.6"
"6264729000","177500","3283","1859.6"
"6264997000","177500","3283","1860.0"
"6265208000","177500","3283","1860.0"
"6265418000","177500","3283","1860.0"
"6265629000","177500","3283","1860.4"
"6266036000","177500","3283","1860.4"
"6266304000","177500","3283","1860.7"
"6266514000","177500","3283","1860.7"
"6266724000","177500","3283","1860.7"
"6266935000","177500","3283","1861.1"
"6267347000","177500","3283","1861.1"
"6267616000","177500","3283","1861.5"
"6267825000","177500","3283","1861.5"
"6268035000","177500","3283","1861.9"
"6268246000","177500","3283","1861.9"
"6268654000","177500","3283","1862.2"
"6268921000","177500","3283","1862.2"
"6269130000","177500","3283","1862.2"
"6269340000","177500","3283","1862.6"
"6269550000","177500","3283","1862.6"
"6269951000","177500","3283","1863.0"
"6270226000","177500","3283","1863.0"
"6270436000","177500","3283","1863.0"
"6270645000","177500","3283","1863.3"
"6270855000","177500","3283","1863.3"
"6271263000","177500","3283","1863.7"
"6271531000","177500","3283","1863.7"
"6271742000","177500","3283","1863.7"
"6271952000","177500","3283","1864.1"
"6272162000","177500","3283","1864.1"
"6272627000","177500","3283","1864.5"
"6272837000","177500","3283","1864.5"
"6273047000","177500","3283","1864.5"
"6273256000","177500","3283","1864.8"
"6273466000","177500","3283","1864.8"
"6273874000","177500","3283","1865.2"
"6274141000","177500","3283","1865.2"
"6274352000","177500","3283","1865.2"
"6274562000","177500","3283","1865.6"
"6274772000","177500","3283","1865.6"
"6275178000","177500","3283","1865.9"
"6275446000","177500","3283","1865.9"
"6275656000","177500","3283","1865.9"
"6275865000","177500","3283","1866.3"
"6276076000","177500","3283","1866.3"
"6276483000","177500","3283","1866.7"
"6276750000","177500","3283","1866.7"
"6276960000","177500","3283","1866.7"
"6277176000","177500","3283","1867.0"
"6277386000","177500","3283","1867.0"
"6277793000","177500","3283","1867.4"
"6278062000","177500","3283","1867.4"
"6278271000","177500","3283","1867.4"
"6278480000","177500","3283","1867.8"
"6278691000","177500","3283","1867.8"
"6279098000","177500","3283","1868.2"
"6279365000","177500","3283","1868.2"
"6279575000","177500","3283","1868.2"
"6279784000","177500","3283","1868.5"
"6279994000","177500","3283","1868.5"
"6280402000","177500","3283","1868.9"
"6280670000","177500","3283","1868.9"
"6280880000","177500","3283","1868.9"
"6281089000","177500","3283","1869.3"
"6281299000","177500","3283","1869.3"
"6281706000","177500","3283","1869.6"
"6281974000","177500","3283","1869.6"
"6282184000","177500","3283","1869.6"
"6282394000","177500","3283","1870.0"
"6282605000","177500","3283","1870.0"
"6283004000","177500","3283","1870.4"
"6283281000","177500","3283","1870.4"
"6283491000","177500","3283","1870.7"
"6283701000","177500","3283","1870.7"
"6283910000","177500","3283","1870.7"
"6284317000","177500","3283","1871.1"
"6284585000","177500","3283","1871.1"
"6284795000","177500","3283","1871.5"
"6285005000","177500","3283","1871.5"
"6285216000","177500","3283","1871.5"
"6285623000","177500","3283","1871.8"
"6285891000","177500","3283","1871.8"
"6286101000","177500","3283","1872.2"
"6286311000","177500","3283","1872.2"
"6286520000","177500","3283","1872.2"
"6286928000","177500","3283","1872.6"
"6287201000","177500","3283","1873.0"
"6287411000","177500","3283","1873.0"
"6287621000","177500","3283","1873.0"
"6287830000","177500","3283","1873.3"
"6288237000","177500","3283","1873.3"
"6288505000","177500","3283","1873.7"
"6288715000","177500","3283","1873.7"
"6288925000","177500","3283","1873.7"
"6289136000","177500","3283","1874.1"
"6289543000","177500","3283","1874.1"
"6289811000","177500","3283","1874.5"
"6290021000","177500","3283","1874.5"
"6290231000","177500","3283","1874.8"
"6290441000","177500","3283","1874.8"
"6290849000","177500","3283","1875.2"
"6291117000","177500","3283","1875.2"
"6291327000","177500","3283","1875.2"
"6291537000","177500","3283","1875.6"
"6291747000","177500","3284","1875.6"
"6292154000","177500","3284","1875.9"
"6292422000","177500","3284","1875.9"
"6292632000","177500","3284","1875.9"
"6292842000","177500","3284","1876.3"
"6293051000","177500","3284","1876.3"
"6293518000","177500","3284","1876.7"
"6293728000","177500","3284","1876.7"
"6293938000","177500","3284","1876.7"
"6294148000","177500","3284","1877.1"
"6294359000","177500","3284","1877.1"
"6294766000","177500","3284","1877.4"
"6295034000","177500","3284","1877.4"
"6295244000","177500","3284","1877.4"
"6295455000","177500","3284","1877.8"
"6295665000","177500","3284","1877.8"
"6296064000","177500","3284","1877.8"
"6296282000","177500","3284","1878.1"
"6296551000","177500","3284","1878.1"
"6296760000","177500","3284","1878.5"
"6296970000","177500","3284","1878.5"
"6297384000","177500","3284","1878.5"
"6297652000","177500","3284","1878.9"
"6297861000","177500","3284","1878.9"
"6298072000","177500","3284","1879.3"
"6298281000","177500","3284","1879.3"
"6298689000","177500","3284","1879.3"
"6298957000","177500","3284","1879.6"
"6299166000","177500","3284","1879.6"
"6299376000","177500","3284","1880.0"
"6299586000","177500","3284","1880.0"
"6299994000","177500","3284","1880.4"
"6300262000","177500","3284","1880.4"
"6300472000","177500","3284","1880.4"
"6300718000","177500","3285","1880.7"
"6300928000","177500","3285","1880.7"
"6301336000","177500","3285","1881.1"
"6301604000","177500","3285","1881.1"
"6301815000","177500","3285","1881.1"
"6302025000","177500","3285","1881.5"
"6302236000","177500","3285","1881.5"
"6302643000","177500","3285","1881.5"
"6302911000","177500","3285","1881.8"
"6303121000","177500","3285","1881.8"
"6303331000","177500","3285","1882.2"
"6303541000","177500","3285","1882.2"
"6303948000","177500","3285","1882.6"
"6304216000","177500","3285","1882.6"
"6304426000","177500","3285","1882.6"
"6304635000","177500","3285","1883.0"
"6304845000","177500","3285","1883.0"
"6305253000","177500","3284","1883.3"
"6305521000","177500","3284","1883.3"
"6305731000","177500","3284","1883.7"
"6305940000","177500","3284","1883.7"
"6306150000","177500","3284","1883.7"
"6306558000","177500","3284","1884.1"
"6306826000","177500","3284","1884.1"
"6307036000","177500","3284","1884.4"
"6307251000","177500","3284","1884.4"
"6307461000","177500","3284","1884.4"
"6307868000","177500","3284","1884.8"
"6308136000","177500","3284","1885.2"
"6308346000","177500","3284","1885.2"
"6308556000","177500","3284","1885.2"
"6308766000","177500","3284","1885.6"
"6309174000","177500","3284","1885.6"
"6309441000","177500","3284","1885.9"
"6309651000","177500","3284","1885.9"
"6309861000","177500","3284","1885.9"
"6310072000","177500","3284","1886.3"
"6310479000","177500","3284","1886.3"
"6310747000","177500","3284","1886.7"
"6310958000","177500","3284","1886.7"
"6311168000","177500","3284","1886.7"
"6311377000","177500","3284","1887.0"
"6311785000","177500","3284","1887.0"
"6312052000","177500","3284","1887.4"
"6312262000","177500","3284","1887.4"
"6312471000","177500","3284","1887.8"
"6312682000","177500","3284","1887.8"
"6313089000","177500","3283","1887.8"
"6313356000","177500","3283","1888.2"
"6313566000","177500","3283","1888.2"
"6313777000","177500","3283","1888.5"
"6313986000","177500","3283","1888.5"
"6314393000","177500","3283","1888.5"
"6314661000","177500","3283","1888.9"
"6314871000","177500","3283","1888.9"
"6315081000","177500","3283","1889.3"
"6315290000","177500","3283","1889.3"
"6315698000","177500","3283","1889.3"
"6315966000","177500","3283","1889.6"
"6316176000","177500","3283","1889.6"
"6316387000","177500","3283","1890.0"
"6316596000","177500","3283","1890.0"
"6317004000","177500","3283","1890.4"
"6317278000","177500","3283","1890.4"
"6317488000","177500","3283","1890.4"
"6317698000","177500","3283","1890.8"
"6317909000","177500","3283","1890.8"
"6318316000","177500","3284","1891.1"
"6318584000","177500","3284","1891.1"
"6318794000","177500","3284","1891.1"
"6319004000","177500","3284","1891.5"
"6319215000","177500","3284","1891.5"
"6319623000","177500","3284","1891.9"
"6319891000","177500","3284","1891.9"
"6320101000","177500","3284","1891.9"
"6320311000","177500","3284","1892.2"
"6320520000","177500","3284","1892.2"
"6320927000","177500","3284","1892.6"
"6321194000","177500","3284","1892.6"
"6321404000","177500","3284","1892.6"
"6321614000","177500","3284","1893.0"
"6321824000","177500","3284","1893.0"
"6322232000","177500","3284","1893.0"
"6322499000","177500","3284","1893.3"
"6322710000","177500","3284","1893.3"
"6322920000","177500","3284","1893.7"
"6323130000","177500","3284","1893.7"
"6323537000","177500","3284","1893.7"
"6323806000","177500","3284","1894.1"
"6324015000","177500","3284","1894.1"
"6324225000","177500","3284","1894.1"
"6324435000","177500","3284","1894.4"
"6324842000","177500","3284","1894.4"
"6325110000","177500","3284","1894.8"
"6325319000","177500","3284","1894.8"
"6325529000","176000","3284","1895.2"
"6325740000","176000","3284","1895.2"
"6326147000","176000","3284","1895.6"
"6326415000","176000","3284","1895.6"
"6326625000","176000","3284","1895.6"
"6326836000","176000","3284","1895.9"
"6327046000","176000","3284","1895.9"
"6327459000","176000","3284","1896.3"
"6327727000","176000","3284","1896.3"
"6327937000","176000","3284","1896.7"
"6328147000","176000","3284","1896.7"
"6328356000","176000","3284","1896.7"
"6328764000","176000","3284","1897.0"
"6328974000","176000","3284","1897.0"
"6329241000","176000","3284","1897.4"
"6329452000","176000","3284","1897.4"
"6329662000","176000","3284","1897.4"
"6330070000","176000","3284","1897.8"
"6330338000","176000","3284","1897.8"
"6330548000","176000","3284","1898.2"
"6330757000","176000","3284","1898.2"
"6330968000","176000","3284","1898.2"
"6331376000","176000","3284","1898.5"
"6331643000","176000","3284","1898.9"
"6331853000","176000","3284","1898.9"
"6332063000","176000","3283","1898.9"
"6332272000","176000","3283","1899.3"
"6332680000","176000","3283","1899.3"
"6332948000","176000","3283","1899.6"
"6333159000","176000","3283","1899.6"
"6333368000","176000","3283","1899.6"
"6333578000","176000","3283","1900.0"
"6333986000","176000","3283","1900.0"
"6334254000","176000","3283","1900.4"
"6334464000","176000","3283","1900.4"
"6334673000","176000","3283","1900.4"
"6334883000","176000","3283","1900.8"
"6335290000","176000","3283","1900.8"
"6335557000","176000","3283","1901.1"
"6335767000","176000","3283","1901.1"
"6335976000","176000","3283","1901.1"
"6336188000","176000","3283","1901.5"
"6336652000","176000","3283","1901.9"
"6336863000","176000","3283","1901.9"
"6337079000","176000","3283","1901.9"
"6337290000","176000","3283","1901.9"
"6337500000","176000","3283","1902.2"
"6337907000","176000","3284","1902.6"
"6338176000","176000","3284","1902.6"
"6338386000","176000","3284","1902.6"
"6338596000","176000","3284","1902.6"
"6338807000","176000","3284","1903.0"
"6339214000","176000","3284","1903.0"
"6339483000","176000","3284","1903.3"
"6339692000","176000","3284","1903.3"
"6339904000","176000","3284","1903.7"
"6340113000","176000","3284","1903.7"
"6340521000","176000","3284","1903.7"
"6340789000","176000","3284","1904.1"
"6340999000","176000","3284","1904.1"
"6341208000","176000","3284","1904.1"
"6341419000","176000","3284","1904.4"
"6341826000","176000","3284","1904.4"
"6342094000","176000","3284","1904.8"
"6342304000","176000","3284","1904.8"
"6342514000","176000","3284","1905.2"
"6342728000","176000","3284","1905.2"
"6343136000","176000","3284","1905.2"
"6343404000","176000","3284","1905.6"
"6343614000","176000","3284","1905.6"
"6343824000","176000","3284","1905.6"
"6344034000","176000","3283","1905.9"
"6344441000","176000","3283","1905.9"
"6344651000","176000","3283","1906.3"
"6344919000","176000","3283","1906.3"
"6345129000","176000","3283","1906.3"
"6345340000","176000","3283","1906.7"
"6345747000","176000","3283","1906.7"
"6345957000","176000","3283","1907.0"
"6346225000","176000","3283","1907.0"
"6346435000","176000","3283","1907.0"
"6346645000","176000","3283","1907.4"
"6347053000","176000","3283","1907.4"
"6347269000","176000","3283","1907.8"
"6347536000","176000","3283","1907.8"
"6347747000","176000","3283","1908.1"
"6347957000","176000","3283","1908.1"
"6348364000","176000","3283","1908.5"
"6348632000","176000","3283","1908.5"
"6348842000","176000","3283","1908.5"
"6349052000","176000","3283","1908.9"
"6349262000","176000","3283","1908.9"
"6349670000","176000","3283","1909.3"
"6349937000","176000","3283","1909.3"
"6350147000","176000","3283","1909.6"
"6350358000","176000","3283","1909.6"
"6350568000","176000","3283","1909.6"
"6350976000","176000","3282","1910.0"
"6351244000","176000","3282","1910.0"
"6351455000","176000","3282","1910.4"
"6351665000","176000","3282","1910.4"
"6351875000","176000","3282","1910.4"
"6352282000","176000","3282","1910.7"
"6352550000","176000","3282","1910.7"
"6352759000","176000","3282","1911.1"
"6352969000","176000","3282","1911.1"
"6353180000","176000","3282","1911.5"
"6353587000","176000","3282","1911.5"
"6353856000","176000","3282","1911.9"
"6354066000","176000","3282","1911.9"
"6354276000","176000","3282","1911.9"
"6354487000","176000","3282","1912.2"
"6354894000","176000","3282","1912.2"
"6355162000","176000","3282","1912.6"
"6355372000","176000","3282","1912.6"
"6355582000","176000","3282","1912.6"
"6355792000","176000","3282","1913.0"
"6356199000","176000","3282","1913.0"
"6356467000","176000","3282","1913.3"
"6356677000","176000","3282","1913.3"
"6356887000","176000","3282","1913.3"
"6357104000","176000","3282","1913.7"
"6357511000","176000","3282","1913.7"
"6357778000","176000","3282","1914.1"
"6357988000","176000","3282","1914.1"
"6358199000","176000","3282","1914.5"
"6358408000","176000","3283","1914.5"
"6358816000","176000","3283","1914.5"
"6359083000","176000","3283","1914.8"
"6359294000","176000","3283","1914.8"
"6359504000","176000","3283","1914.8"
"6359714000","176000","3283","1915.2"
"6360122000","176000","3283","1915.2"
"6360391000","176000","3283","1915.6"
"6360600000","176000","3283","1915.6"
"6360810000","176000","3283","1915.6"
"6361019000","176000","3283","1915.9"
"6361427000","176000","3283","1915.9"
"6361694000","176000","3283","1916.3"
"6361905000","176000","3283","1916.3"
"6362115000","176000","3283","1916.3"
"6362325000","176000","3283","1916.7"
"6362733000","176000","3283","1916.7"
"6363000000","176000","3283","1917.0"
"6363210000","176000","3283","1917.0"
"6363420000","176000","3282","1917.0"
"6363630000","176000","3283","1917.4"
"6364038000","176000","3283","1917.4"
"6364305000","176000","3283","1917.8"
"6364515000","176000","3283","1917.8"
"6364725000","176000","3283","1917.8"
"6364936000","176000","3283","1918.1"
"6365344000","176000","3283","1918.1"
"6365612000","176000","3283","1918.5"
"6365822000","176000","3283","1918.5"
"6366032000","176000","3283","1918.5"
"6366241000","176000","3282","1918.9"
"6366649000","176000","3282","1918.9"
"6366917000","176000","3282","1919.3"
"6367132000","176000","3282","1919.3"
"6367342000","176000","3282","1919.3"
"6367552000","176000","3282","1919.6"
"6367960000","176000","3282","1919.6"
"6368227000","176000","3282","1920.0"
"6368437000","176000","3282","1920.0"
"6368648000","176000","3282","1920.0"
"6368858000","176000","3282","1920.4"
"6369265000","176000","3282","1920.4"
"6369534000","176000","3282","1920.7"
"6369744000","176000","3282","1920.7"
"6369953000","176000","3282","1921.1"
"6370164000","176000","3282","1921.1"
"6370572000","176000","3282","1921.5"
"6370839000","176000","3282","1921.5"
"6371049000","176000","3282","1921.5"
"6371260000","176000","3282","1921.9"
"6371469000","176000","3282","1921.9"
"6371877000","176000","3282","1922.2"
"6372145000","176000","3282","1922.2"
"6372355000","176000","3282","1922.6"
"6372565000","176000","3282","1922.6"
"6372775000","176000","3282","1922.6"
"6373184000","176000","3282","1923.0"
"6373452000","176000","3282","1923.0"
"6373661000","176000","3282","1923.3"
"6373871000","176000","3282","1923.3"
"6374081000","176000","3282","1923.3"
"6374488000","176000","3282","1923.7"
"6374756000","176000","3282","1924.1"
"6374967000","176000","3282","1924.1"
"6375176000","176000","3282","1924.1"
"6375386000","176000","3282","1924.5"
"6375794000","176000","3282","1924.5"
"6376062000","176000","3282","1924.8"
"6376272000","176000","3282","1924.8"
"6376481000","176000","3282","1924.8"
"6376691000","176000","3282","1925.2"
"6377104000","176000","3282","1925.2"
"6377372000","176000","3282","1925.6"
"6377582000","176000","3282","1925.6"
"6377792000","176000","3282","1925.6"
"6378002000","176000","3282","1925.9"
"6378409000","176000","3282","1925.9"
"6378620000","176000","3282","1926.3"
"6378888000","176000","3283","1926.3"
"6379097000","176000","3283","1926.3"
"6379306000","176000","3283","1926.7"
"6379714000","176000","3282","1926.7"
"6379982000","176000","3282","1927.0"
"6380192000","176000","3282","1927.0"
"6380402000","176000","3282","1927.0"
"6380613000","176000","3282","1927.4"
"6381020000","176000","3282","1927.4"
"6381288000","176000","3282","1927.8"
"6381498000","176000","3282","1927.8"
"6381708000","176000","3283","1927.8"
"6381918000","176000","3283","1928.2"
"6382325000","176000","3283","1928.2"
"6382592000","176000","3283","1928.5"
"6382801000","176000","3283","1928.5"
"6383011000","176000","3282","1928.5"
"6383222000","176000","3283","1928.9"
"6383629000","176000","3282","1928.9"
"6383897000","176000","3282","1929.3"
"6384107000","176000","3282","1929.3"
"6384317000","176000","3282","1929.3"
"6384526000","176000","3282","1929.6"
"6384939000","176000","3282","1929.6"
"6385206000","176000","3282","1930.0"
"6385416000","176000","3282","1930.0"
"6385626000","176000","3282","1930.0"
"6385836000","176000","3282","1930.4"
"6386243000","176000","3282","1930.4"
"6386511000","176000","3282","1930.7"
"6386721000","176000","3282","1930.7"
"6386931000","176000","3282","1930.7"
"6387145000","176000","3282","1931.1"
"6387553000","176000","3282","1931.1"
"6387820000","176000","3282","1931.5"
"6388030000","176000","3282","1931.5"
"6388240000","176000","3282","1931.5"
"6388451000","176000","3282","1931.9"
"6388858000","176000","3282","1931.9"
"6389127000","176000","3282","1932.2"
"6389336000","176000","3282","1932.2"
"6389546000","176000","3282","1932.2"
"6389754000","176000","3282","1932.6"
"6390163000","176000","3282","1932.6"
"6390431000","176000","3282","1933.0"
"6390641000","176000","3282","1933.0"
"6390851000","176000","3282","1933.0"
"6391062000","176000","3282","1933.3"
"6391470000","176000","3282","1933.7"
"6391738000","176000","3282","1933.7"
"6391948000","176000","3282","1933.7"
"6392158000","176000","3282","1934.1"
"6392368000","176000","3282","1934.1"
"6392775000","176000","3282","1934.4"
"6393043000","176000","3282","1934.4"
"6393254000","176000","3282","1934.4"
"6393464000","176000","3282","1934.8"
"6393674000","176000","3282","1934.8"
"6394081000","176000","3282","1935.2"
"6394348000","176000","3282","1935.2"
"6394558000","176000","3282","1935.6"
"6394767000","176000","3282","1935.6"
"6394977000","176000","3282","1935.6"
"6395384000","176000","3282","1935.9"
"6395653000","176000","3282","1935.9"
"6395863000","176000","3282","1936.3"
"6396073000","176000","3282","1936.3"
"6396283000","176000","3282","1936.3"
"6396690000","176000","3282","1936.7"
"6396958000","176000","3282","1936.7"
"6397173000","176000","3282","1937.0"
"6397383000","176000","3282","1937.0"
"6397593000","176000","3282","1937.4"
"6398001000","176000","3283","1937.4"
"6398269000","176000","3283","1937.8"
"6398480000","176000","3283","1937.8"
"6398689000","176000","3283","1937.8"
"6398900000","176000","3283","1938.2"
"6399307000","176000","3283","1938.2"
"6399575000","176000","3283","1938.5"
"6399786000","176000","3283","1938.5"
"6399995000","176000","3283","1938.5"
"6400205000","176000","3283","1938.9"
"6400613000","176000","3283","1938.9"
"6400880000","176000","3283","1939.3"
"6401089000","176000","3283","1939.3"
"6401299000","176000","3282","1939.3"
"6401509000","176000","3282","1939.6"
"6401916000","176000","3282","1939.6"
"6402184000","176000","3282","1940.0"
"6402394000","176000","3282","1940.0"
"6402603000","176000","3282","1940.0"
"6402813000","176000","3282","1940.4"
"6403221000","176000","3282","1940.4"
"6403489000","176000","3282","1940.8"
"6403699000","176000","3282","1940.8"
"6403909000","176000","3282","1940.8"
"6404120000","176000","3282","1941.1"
"6404528000","176000","3282","1941.1"
"6404795000","177000","3282","1941.5"
"6405005000","177000","3282","1941.5"
"6405214000","177000","3282","1941.5"
"6405424000","177000","3282","1941.9"
"6405831000","177000","3282","1941.9"
"6406099000","177000","3282","1942.2"
"6406309000","177000","3282","1942.2"
"6406520000","177000","3282","1942.2"
"6406730000","177000","3282","1942.6"
"6407143000","177000","3282","1942.6"
"6407411000","177000","3282","1943.0"
"6407621000","177000","3282","1943.0"
"6407831000","177000","3282","1943.0"
"6408040000","177000","3282","1943.3"
"6408448000","177000","3282","1943.3"
"6408716000","177000","3282","1943.7"
"6408926000","177000","3282","1943.7"
"6409136000","177000","3282","1943.7"
"6409347000","177000","3282","1944.1"
"6409754000","177000","3282","1944.1"
"6410022000","177000","3282","1944.4"
"6410231000","177000","3282","1944.4"
"6410442000","177000","3282","1944.4"
"6410651000","177000","3282","1944.8"
"6411059000","177000","3282","1944.8"
"6411327000","177000","3282","1945.2"
"6411536000","177000","3282","1945.2"
"6411746000","177000","3282","1945.2"
"6411956000","177000","3282","1945.6"
"6412364000","177000","3282","1945.6"
"6412632000","177000","3282","1945.9"
"6412842000","177000","3282","1945.9"
"6413052000","177000","3283","1946.3"
"6413262000","177000","3283","1946.3"
"6413670000","177000","3283","1946.7"
"6413938000","177000","3283","1946.7"
"6414148000","177000","3283","1946.7"
"6414357000","177000","3283","1947.0"
"6414568000","177000","3283","1947.0"
"6414976000","177000","3283","1947.4"
"6415242000","177000","3283","1947.4"
"6415452000","177000","3283","1947.4"
"6415663000","177000","3283","1947.8"
"6415873000","177000","3283","1947.8"
"6416339000","177000","3283","1948.2"
"6416549000","177000","3283","1948.2"
"6416759000","177000","3283","1948.5"
"6416969000","177000","3283","1948.5"
"6417185000","177000","3283","1948.5"
"6417592000","177000","3283","1948.9"
"6417860000","177000","3283","1948.9"
"6418071000","177000","3283","1949.3"
"6418280000","177000","3283","1949.3"
"6418490000","177000","3283","1949.3"
"6418898000","177000","3283","1949.6"
"6419166000","177000","3283","1950.0"
"6419376000","177000","3283","1950.0"
"6419586000","177000","3283","1950.0"
"6419796000","177000","3283","1950.4"
"6420203000","177000","3283","1950.4"
"6420471000","177000","3283","1950.8"
"6420680000","177000","3283","1950.8"
"6420890000","177000","3283","1950.8"
"6421100000","177000","3283","1951.1"
"6421507000","177000","3283","1951.1"
"6421776000","177000","3283","1951.5"
"6421986000","177000","3283","1951.5"
"6422195000","177000","3283","1951.5"
"6422407000","177000","3283","1951.9"
"6422814000","177000","3283","1951.9"
"6423025000","177000","3283","1952.2"
"6423292000","177000","3283","1952.2"
"6423502000","177000","3283","1952.2"
"6423711000","177000","3283","1952.6"
"6424118000","177000","3283","1952.6"
"6424385000","177000","3283","1953.0"
"6424595000","177000","3283","1953.0"
"6424805000","177000","3283","1953.0"
"6425015000","177000","3283","1953.3"
"6425424000","177000","3283","1953.3"
"6425692000","177000","3283","1953.7"
"6425901000","177000","3283","1953.7"
"6426112000","177000","3283","1953.7"
"6426321000","177000","3283","1954.1"
"6426734000","177000","3282","1954.1"
"6427002000","177000","3282","1954.5"
"6427217000","177000","3283","1954.5"
"6427428000","177000","3282","1954.5"
"6427638000","177000","3282","1954.8"
"6428046000","177000","3282","1954.8"
"6428314000","177000","3282","1955.2"
"6428524000","177000","3282","1955.2"
"6428734000","177000","3282","1955.2"
"6428943000","177000","3282","1955.6"
"6429351000","177000","3282","1955.6"
"6429618000","177000","3282","1955.9"
"6429829000","177000","3282","1955.9"
"6430039000","177000","3282","1955.9"
"6430248000","177000","3282","1956.3"
"6430656000","177000","3282","1956.3"
"6430924000","177000","3282","1956.7"
"6431134000","177000","3283","1956.7"
"6431343000","177000","3282","1956.7"
"6431552000","177000","3283","1957.0"
"6431960000","177000","3283","1957.0"
"6432229000","177000","3283","1957.4"
"6432438000","177000","3283","1957.4"
"6432648000","177000","3283","1957.4"
"6432858000","177000","3283","1957.8"
"6433265000","177000","3283","1957.8"
"6433534000","177000","3283","1958.1"
"6433743000","177000","3283","1958.1"
"6433953000","177000","3283","1958.1"
"6434163000","177000","3283","1958.5"
"6434570000","177000","3283","1958.5"
"6434837000","177000","3282","1958.9"
