Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"3276819000","39000","3282","938.1"
"3277227000","39000","3282","938.1"
"3277495000","39000","3282","938.1"
"3277705000","39000","3282","938.4"
"3277915000","39000","3282","938.4"
"3278124000","39000","3282","938.4"
"3278532000","39000","3282","938.4"
"3278799000","39000","3282","938.4"
"3279009000","39000","3282","938.4"
"3279219000","39000","3282","938.4"
"3279429000","39000","3282","938.4"
"3279837000","39000","3282","938.4"
"3280105000","39000","3282","938.6"
"3280315000","39000","3282","938.6"
"3280526000","39000","3282","938.6"
"3280735000","39000","3282","938.6"
"3281143000","39000","3282","938.6"
"3281410000","39000","3282","938.6"
"3281621000","39000","3282","938.6"
"3281831000","39000","3282","938.6"
"3282041000","39000","3282","938.6"
"3282448000","38700","3282","938.9"
"3282717000","38700","3282","938.9"
"3282927000","38700","3282","938.9"
"3283136000","38700","3282","938.9"
"3283346000","38700","3282","938.9"
"3283754000","38700","3282","938.9"
"3284022000","38700","3282","938.9"
"3284231000","38700","3282","938.9"
"3284441000","38700","3282","939.2"
"3284650000","38700","3282","939.2"
"3285057000","38700","3282","939.2"
"3285325000","38700","3282","939.2"
"3285535000","38700","3282","939.2"
"3285746000","38700","3282","939.2"
"3285956000","38700","3282","939.2"
"3286370000","38700","3282","939.2"
"3286637000","38700","3282","939.5"
"3286847000","38700","3282","939.5"
"3287057000","38700","3282","939.5"
"3287266000","38700","3282","939.5"
"3287675000","38700","3282","939.5"
"3287942000","38700","3282","939.5"
"3288153000","38700","3282","939.5"
"3288363000","38700","3282","939.5"
"3288573000","38700","3282","939.5"
"3288982000","38700","3282","939.8"
"3289249000","38700","3282","939.8"
"3289459000","38700","3282","939.8"
"3289668000","38700","3282","939.8"
"3289878000","38700","3282","939.8"
"3290286000","38700","3282","939.8"
"3290554000","38700","3282","939.8"
"3290764000","38700","3282","939.8"
"3290974000","38700","3282","939.8"
"3291184000","38700","3282","940.1"
"3291591000","38700","3282","940.1"
"3291859000","38700","3282","940.1"
"3292068000","38700","3282","940.1"
"3292279000","38700","3282","940.1"
"3292488000","38700","3282","940.1"
"3292896000","38700","3283","940.1"
"3293164000","38700","3282","940.1"
"3293374000","38700","3282","940.4"
"3293583000","38700","3282","940.4"
"3293792000","38700","3282","940.4"
"3294200000","38700","3282","940.4"
"3294467000","38700","3282","940.4"
"3294678000","38700","3283","940.4"
"3294887000","38700","3283","940.4"
"3295098000","38700","3283","940.4"
"3295505000","38700","3282","940.4"
"3295774000","38700","3282","940.7"
"3295983000","38700","3282","940.7"
"3296194000","38700","3283","940.7"
"3296409000","38700","3283","940.7"
"3296817000","38700","3283","940.7"
"3297085000","38700","3283","940.7"
"3297295000","38700","3283","940.7"
"3297504000","38700","3283","940.7"
"3297714000","38700","3283","940.7"
"3298105000","38700","3283","941.0"
"3298383000","38700","3283","941.0"
"3298592000","38700","3283","941.0"
"3298802000","38700","3283","941.0"
"3299012000","38700","3283","941.0"
"3299420000","38700","3283","941.0"
"3299687000","38700","3283","941.0"
"3299897000","38700","3282","941.0"
"3300106000","38700","3282","941.0"
"3300317000","38700","3282","941.2"
"3300724000","38700","3282","941.2"
"3300992000","38700","3282","941.2"
"3301202000","38700","3282","941.2"
"3301412000","38700","3282","941.2"
"3301622000","38700","3282","941.2"
"3302030000","38700","3282","941.2"
"3302297000","38700","3282","941.2"
"3302507000","38700","3282","941.5"
"3302717000","38700","3282","941.5"
"3302928000","38700","3282","941.5"
"3303336000","38700","3282","941.5"
"3303603000","38700","3282","941.5"
"3303813000","38700","3283","941.5"
"3304023000","38700","3283","941.5"
"3304233000","38700","3282","941.5"
"3304640000","38700","3282","941.5"
"3304909000","38700","3282","941.8"
"3305119000","38700","3282","941.8"
"3305328000","38700","3282","941.8"
"3305538000","38700","3282","941.8"
"3305946000","38700","3282","941.8"
"3306219000","38700","3282","941.8"
"3306429000","38700","3282","941.8"
"3306639000","38700","3282","941.8"
"3306849000","38700","3282","941.8"
"3307256000","38700","3282","942.1"
"3307523000","38700","3282","942.1"
"3307733000","38700","3282","942.1"
"3307943000","38700","3282","942.1"
"3308153000","38700","3282","942.1"
"3308561000","38700","3282","942.1"
"3308830000","38700","3282","942.1"
"3309039000","38700","3282","942.1"
"3309250000","38700","3282","942.4"
"3309460000","38700","3282","942.4"
"3309867000","38700","3282","942.4"
"3310135000","38700","3282","942.4"
"3310345000","38700","3282","942.4"
"3310555000","38700","3282","942.4"
"3310764000","38700","3282","942.4"
"3311172000","38700","3282","942.4"
"3311440000","38700","3282","942.4"
"3311650000","38700","3282","942.7"
"3311860000","38700","3282","942.7"
"3312069000","38700","3282","942.7"
"3312477000","38700","3282","942.7"
"3312745000","38700","3282","942.7"
"3312955000","38700","3282","942.7"
"3313165000","38700","3282","942.7"
"3313376000","38700","3282","942.7"
"3313841000","38700","3282","943.0"
"3314050000","38700","3282","943.0"
"3314260000","38700","3282","943.0"
"3314470000","38700","3282","943.0"
"3314679000","38700","3282","943.0"
"3315087000","38700","3283","943.0"
"3315354000","38700","3283","943.0"
"3315565000","38700","3283","943.0"
"3315775000","38700","3282","943.0"
"3315985000","38700","3282","943.0"
"3316398000","38700","3282","943.2"
"3316665000","38700","3282","943.2"
"3316875000","38700","3282","943.2"
"3317085000","38700","3282","943.2"
"3317295000","38700","3282","943.2"
"3317702000","38700","3282","943.2"
"3317969000","38700","3282","943.2"
"3318230000","38700","3282","943.2"
"3318441000","38700","3282","943.5"
"3318651000","38700","3282","943.5"
"3319059000","38700","3282","943.5"
"3319327000","38700","3282","943.5"
"3319537000","38700","3282","943.5"
"3319747000","38700","3282","943.5"
"3319958000","38700","3282","943.5"
"3320365000","38700","3282","943.5"
"3320633000","38700","3282","943.8"
"3320843000","38700","3282","943.8"
"3321053000","38700","3282","943.8"
"3321264000","38700","3282","943.8"
"3321671000","38700","3283","943.8"
"3321940000","38700","3283","943.8"
"3322150000","38700","3283","943.8"
"3322359000","38700","3282","943.8"
"3322569000","38700","3282","943.8"
"3322976000","38700","3282","944.1"
"3323243000","38700","3282","944.1"
"3323454000","38700","3282","944.1"
"3323664000","38700","3282","944.1"
"3323873000","38700","3282","944.1"
"3324281000","38700","3282","944.1"
"3324550000","38700","3282","944.1"
"3324759000","38700","3282","944.1"
"3324969000","38700","3282","944.1"
"3325179000","38700","3282","944.4"
"3325588000","38700","3282","944.4"
"3325855000","38700","3282","944.4"
"3326065000","38700","3282","944.4"
"3326281000","38700","3282","944.4"
"3326490000","38700","3282","944.4"
"3326898000","38700","3282","944.4"
"3327166000","38700","3282","944.4"
"3327376000","38700","3282","944.7"
"3327586000","38700","3282","944.7"
"3327796000","38700","3282","944.7"
"3328204000","38700","3282","944.7"
"3328471000","38700","3282","944.7"
"3328681000","38700","3282","944.7"
"3328891000","38700","3282","944.7"
"3329101000","38700","3282","944.7"
"3329509000","38700","3282","944.7"
"3329778000","38700","3282","945.0"
"3329987000","38700","3282","945.0"
"3330198000","38700","3282","945.0"
"3330408000","38700","3282","945.0"
"3330815000","38700","3282","945.0"
"3331083000","38700","3282","945.0"
"3331293000","38700","3282","945.0"
"3331503000","38700","3282","945.0"
"3331712000","38700","3282","945.0"
"3332121000","38700","3282","945.3"
"3332388000","38700","3282","945.3"
"3332599000","38700","3282","945.3"
"3332809000","38700","3282","945.3"
"3333019000","38700","3282","945.3"
"3333428000","38700","3282","945.3"
"3333695000","38700","3282","945.3"
"3333905000","38700","3282","945.3"
"3334114000","38700","3282","945.6"
"3334324000","38700","3282","945.6"
"3334731000","38700","3282","945.6"
"3335000000","38700","3282","945.6"
"3335210000","38700","3282","945.6"
"3335421000","38700","3282","945.6"
"3335631000","38700","3282","945.6"
"3336039000","38700","3282","945.6"
"3336311000","38700","3282","945.6"
"3336522000","38700","3282","945.9"
"3336731000","38700","3282","945.9"
"3336942000","38700","3282","945.9"
"3337349000","38700","3282","945.9"
"3337616000","38700","3283","945.9"
"3337826000","38700","3283","945.9"
"3338037000","38700","3283","945.9"
"3338247000","38700","3282","945.9"
"3338712000","38700","3282","946.1"
"3338922000","38700","3282","946.1"
"3339132000","38700","3283","946.1"
"3339342000","38700","3283","946.1"
"3339552000","38700","3283","946.1"
"3339960000","38700","3283","946.1"
"3340228000","38700","3283","946.1"
"3340438000","38700","3283","946.1"
"3340648000","38700","3282","946.1"
"3340857000","38700","3282","946.4"
"3341264000","38700","3282","946.4"
"3341533000","38700","3282","946.4"
"3341743000","38700","3283","946.4"
"3341953000","38700","3283","946.4"
"3342162000","38700","3283","946.4"
"3342570000","38700","3283","946.4"
"3342838000","38700","3282","946.4"
"3343048000","38700","3282","946.4"
"3343259000","38700","3282","946.7"
"3343469000","38700","3282","946.7"
"3343877000","38700","3282","946.7"
"3344145000","38700","3283","946.7"
"3344354000","38700","3283","946.7"
"3344564000","38700","3283","946.7"
"3344775000","38700","3283","946.7"
"3345240000","38700","3283","946.7"
"3345450000","38700","3283","947.0"
"3345661000","38700","3283","947.0"
"3345870000","38700","3283","947.0"
"3346080000","38700","3283","947.0"
"3346493000","38700","3283","947.0"
"3346760000","38700","3283","947.0"
"3346971000","38700","3283","947.0"
"3347181000","38700","3283","947.0"
"3347391000","38700","3282","947.0"
"3347798000","38700","3282","947.3"
"3348066000","38700","3282","947.3"
"3348275000","38700","3283","947.3"
"3348485000","38700","3283","947.3"
"3348694000","38700","3283","947.3"
"3349103000","38700","3283","947.3"
"3349370000","38700","3282","947.3"
"3349580000","38700","3282","947.3"
"3349789000","38700","3282","947.3"
"3349999000","38700","3282","947.6"
"3350406000","38700","3282","947.6"
"3350674000","38700","3282","947.6"
"3350884000","38700","3282","947.6"
"3351094000","38700","3282","947.6"
"3351304000","38700","3282","947.6"
"3351712000","38700","3282","947.6"
"3351980000","38700","3282","947.6"
"3352191000","38700","3282","947.9"
"3352400000","38700","3282","947.9"
"3352611000","38700","3282","947.9"
"3353018000","38700","3282","947.9"
"3353286000","38700","3282","947.9"
"3353496000","38700","3282","947.9"
"3353706000","38700","3282","947.9"
"3353915000","38700","3282","947.9"
"3354323000","38700","3282","947.9"
"3354591000","38700","3282","948.2"
"3354801000","38700","3282","948.2"
"3355011000","38700","3282","948.2"
"3355221000","38700","3282","948.2"
"3355629000","38700","3282","948.2"
"3355896000","38700","3282","948.2"
"3356107000","38700","3282","948.2"
"3356322000","38700","3282","948.2"
"3356532000","38700","3282","948.2"
"3356939000","38700","3282","948.4"
"3357206000","38700","3282","948.4"
"3357417000","38700","3282","948.4"
"3357627000","38700","3282","948.4"
"3357837000","38700","3282","948.4"
"3358244000","38700","3282","948.4"
"3358512000","38700","3282","948.4"
"3358721000","38700","3282","948.4"
"3358931000","38700","3282","948.7"
"3359140000","38700","3282","948.7"
"3359549000","38700","3282","948.7"
"3359815000","38700","3282","948.7"
"3360025000","38700","3282","948.7"
"3360240000","38700","3282","948.7"
"3360450000","38700","3282","948.7"
"3360857000","38700","3282","948.7"
"3361126000","38700","3282","948.7"
"3361335000","38700","3282","949.0"
"3361546000","38700","3282","949.0"
"3361757000","38700","3282","949.0"
"3362164000","38700","3282","949.0"
"3362431000","38700","3282","949.0"
"3362642000","38700","3282","949.0"
"3362851000","38700","3282","949.0"
"3363061000","38700","3282","949.0"
"3363468000","38700","3282","949.0"
"3363735000","38700","3282","949.3"
"3363945000","38700","3282","949.3"
"3364155000","38700","3282","949.3"
"3364365000","38700","3282","949.3"
"3364773000","38700","3282","949.3"
"3365040000","38700","3282","949.3"
"3365251000","38700","3282","949.3"
"3365461000","38700","3282","949.3"
"3365671000","38700","3282","949.3"
"3366078000","38700","3282","949.6"
"3366351000","38700","3282","949.6"
"3366561000","38700","3282","949.6"
"3366772000","38700","3282","949.6"
"3366982000","38700","3282","949.6"
"3367381000","38700","3282","949.6"
"3367656000","38700","3282","949.6"
"3367867000","38700","3282","949.6"
"3368077000","38700","3282","949.9"
"3368287000","38700","3282","949.9"
"3368694000","38700","3282","949.9"
"3368963000","38700","3282","949.9"
"3369172000","38700","3282","949.9"
"3369382000","38700","3282","949.9"
"3369592000","38700","3282","949.9"
"3370000000","38700","3282","949.9"
"3370267000","38700","3282","949.9"
"3370477000","38700","3282","950.2"
"3370687000","38700","3282","950.2"
"3370898000","38700","3282","950.2"
"3371305000","38700","3282","950.2"
"3371574000","38700","3282","950.2"
"3371783000","38700","3282","950.2"
"3371993000","38700","3282","950.2"
"3372203000","38700","3282","950.2"
"3372612000","38700","3282","950.5"
"3372880000","38700","3282","950.5"
"3373089000","38700","3282","950.5"
"3373298000","38700","3282","950.5"
"3373508000","38700","3282","950.5"
"3373916000","38700","3282","950.5"
"3374184000","38700","3282","950.5"
"3374394000","38700","3282","950.5"
"3374604000","38700","3282","950.5"
"3374814000","38700","3282","950.5"
"3375222000","38700","3282","950.7"
"3375489000","38700","3282","950.7"
"3375700000","38700","3282","950.7"
"3375910000","38700","3282","950.7"
"3376119000","38700","3282","950.7"
"3376533000","38700","3282","950.7"
"3376802000","38700","3282","950.7"
"3377012000","38700","3282","950.7"
"3377222000","38700","3282","951.0"
"3377431000","38700","3282","951.0"
"3377839000","38700","3282","951.0"
"3378105000","38700","3282","951.0"
"3378316000","38700","3282","951.0"
"3378526000","38700","3282","951.0"
"3378736000","38700","3282","951.0"
"3379144000","38700","3282","951.0"
"3379412000","38700","3282","951.3"
"3379623000","38700","3282","951.3"
"3379832000","38700","3282","951.3"
"3380042000","38700","3282","951.3"
"3380443000","38700","3282","951.3"
"3380719000","38700","3282","951.3"
"3380928000","38700","3282","951.3"
"3381138000","38700","3282","951.3"
"3381348000","38700","3282","951.3"
"3381755000","38700","3282","951.6"
"3382024000","38700","3282","951.6"
"3382234000","38700","3282","951.6"
"3382445000","38700","3282","951.6"
"3382655000","38700","3282","951.6"
"3383062000","38700","3282","951.6"
"3383328000","38700","3282","951.6"
"3383540000","38700","3282","951.6"
"3383748000","38700","3282","951.6"
"3383958000","38700","3282","951.9"
"3384365000","38700","3282","951.9"
"3384633000","38700","3282","951.9"
"3384844000","38700","3282","951.9"
"3385054000","38700","3282","951.9"
"3385264000","38700","3282","951.9"
"3385671000","38700","3282","951.9"
"3385938000","38700","3282","951.9"
"3386149000","38700","3282","952.2"
"3386365000","38700","3282","952.2"
"3386574000","38700","3282","952.2"
"3386982000","38700","3282","952.2"
"3387250000","38700","3282","952.2"
"3387461000","38700","3282","952.2"
"3387671000","38700","3282","952.2"
"3387881000","38700","3282","952.2"
"3388288000","38700","3282","952.2"
"3388556000","38700","3282","952.5"
"3388766000","38700","3282","952.5"
"3388976000","38700","3282","952.5"
"3389186000","38700","3282","952.5"
"3389594000","38700","3282","952.5"
"3389862000","38700","3282","952.5"
"3390071000","38700","3282","952.5"
"3390282000","38700","3282","952.5"
"3390491000","38700","3282","952.5"
"3390900000","38700","3282","952.8"
"3391167000","38700","3282","952.8"
"3391378000","38700","3282","952.8"
"3391588000","38700","3282","952.8"
"3391798000","38700","3282","952.8"
"3392205000","38700","3283","952.8"
"3392473000","38700","3282","952.8"
"3392683000","38700","3282","952.8"
"3392893000","38700","3282","952.8"
"3393103000","38700","3282","953.1"
"3393503000","38700","3282","953.1"
"3393778000","38700","3282","953.1"
"3393988000","38700","3282","953.1"
"3394198000","38700","3282","953.1"
"3394409000","38700","3282","953.1"
"3394817000","38700","3282","953.1"
"3395085000","38700","3282","953.1"
"3395296000","38700","3282","953.3"
"3395506000","38700","3282","953.3"
"3395716000","38700","3282","953.3"
"3396125000","38700","3282","953.3"
"3396397000","38700","3282","953.3"
"3396607000","38700","3283","953.3"
"3396816000","38700","3283","953.3"
"3397027000","38700","3282","953.3"
"3397434000","38700","3283","953.3"
"3397702000","38700","3283","953.6"
"3397911000","38700","3283","953.6"
"3398121000","38700","3283","953.6"
"3398332000","38700","3283","953.6"
"3398740000","38700","3283","953.6"
"3399007000","38700","3283","953.6"
"3399218000","38700","3283","953.6"
"3399428000","38700","3282","953.6"
"3399638000","38700","3282","953.6"
"3400046000","38700","3282","953.9"
"3400313000","38700","3282","953.9"
"3400523000","38700","3282","953.9"
"3400733000","38700","3282","953.9"
"3400943000","38700","3282","953.9"
"3401351000","38700","3283","953.9"
"3401617000","38700","3282","953.9"
"3401828000","38700","3282","953.9"
"3402037000","38700","3282","954.2"
"3402251000","38700","3282","954.2"
"3402660000","38700","3282","954.2"
"3402927000","38700","3282","954.2"
"3403136000","38700","3282","954.2"
"3403347000","38700","3282","954.2"
"3403556000","38700","3282","954.2"
"3403965000","38700","3282","954.2"
"3404232000","38700","3282","954.5"
"3404442000","38700","3282","954.5"
"3404652000","38700","3282","954.5"
"3404861000","38700","3282","954.5"
"3405270000","38700","3282","954.5"
"3405537000","38700","3283","954.5"
"3405747000","38700","3283","954.5"
"3405957000","38700","3283","954.5"
"3406166000","38700","3282","954.5"
"3406572000","38700","3282","954.8"
"3406848000","38700","3282","954.8"
"3407057000","38700","3283","954.8"
"3407266000","38700","3283","954.8"
"3407477000","38700","3283","954.8"
"3407885000","38700","3283","954.8"
"3408153000","38700","3283","954.8"
"3408362000","38700","3283","954.8"
"3408572000","38700","3282","954.8"
"3408783000","38700","3282","954.8"
"3409190000","38700","3282","955.1"
"3409458000","38700","3282","955.1"
"3409667000","38700","3282","955.1"
"3409877000","38700","3282","955.1"
"3410087000","38700","3282","955.1"
"3410495000","38700","3282","955.1"
"3410763000","38700","3282","955.1"
"3410973000","38700","3282","955.1"
"3411183000","38700","3282","955.4"
"3411393000","38700","3282","955.4"
"3411800000","38700","3282","955.4"
"3412009000","38700","3282","955.4"
"3412276000","38700","3282","955.4"
"3412486000","38700","3282","955.4"
"3412697000","38700","3282","955.4"
"3413104000","38700","3282","955.4"
"3413373000","38700","3282","955.7"
"3413583000","38700","3282","955.7"
"3413792000","38700","3282","955.7"
"3414002000","38700","3282","955.7"
"3414409000","38700","3282","955.7"
"3414678000","38700","3283","955.7"
"3414887000","38700","3283","955.7"
"3415097000","38700","3282","955.7"
"3415307000","38700","3282","955.7"
"3415714000","38700","3282","955.9"
"3415981000","38700","3282","955.9"
"3416192000","38700","3283","955.9"
"3416407000","38700","3283","955.9"
"3416617000","38700","3283","955.9"
"3417024000","38700","3283","955.9"
"3417291000","38700","3283","955.9"
"3417502000","38700","3282","955.9"
"3417711000","38700","3282","955.9"
"3417922000","38700","3282","956.2"
"3418329000","38700","3282","956.2"
"3418598000","38700","3282","956.2"
"3418807000","38700","3283","956.2"
"3419017000","38700","3283","956.2"
"3419228000","38700","3283","956.2"
"3419627000","38700","3283","956.2"
"3419902000","38700","3282","956.2"
"3420112000","38700","3282","956.2"
"3420322000","38700","3282","956.5"
"3420532000","38700","3282","956.5"
"3420940000","38700","3283","956.5"
"3421209000","38700","3283","956.5"
"3421418000","38700","3283","956.5"
"3421628000","38700","3283","956.5"
"3421838000","38700","3283","956.5"
"3422245000","38700","3283","956.5"
"3422513000","38700","3283","956.8"
"3422724000","38700","3283","956.8"
"3422934000","38700","3283","956.8"
"3423143000","38700","3283","956.8"
"3423551000","38700","3283","956.8"
"3423818000","38700","3283","956.8"
"3424029000","38700","3283","956.8"
"3424238000","38700","3283","956.8"
"3424447000","38700","3283","956.8"
"3424855000","38700","3283","957.1"
"3425122000","38700","3283","957.1"
"3425332000","38700","3283","957.1"
"3425543000","38700","3283","957.1"
"3425753000","38700","3283","957.1"
"3426160000","38700","3283","957.1"
"3426434000","38700","3283","957.1"
"3426643000","38700","3283","957.1"
"3426853000","38700","3283","957.1"
"3427063000","38700","3283","957.4"
"3427471000","38700","3283","957.4"
"3427739000","38700","3283","957.4"
"3427949000","38700","3283","957.4"
"3428159000","38700","3283","957.4"
"3428368000","38700","3283","957.4"
"3428776000","38700","3283","957.4"
"3429044000","38700","3282","957.4"
"3429254000","38700","3282","957.7"
"3429463000","38700","3282","957.7"
"3429674000","38700","3282","957.7"
"3430082000","38700","3283","957.7"
"3430349000","38700","3283","957.7"
"3430559000","38700","3283","957.7"
"3430768000","38700","3283","957.7"
"3430978000","38700","3283","957.7"
"3431386000","38700","3283","958.0"
"3431654000","38700","3283","958.0"
"3431865000","38700","3283","958.0"
"3432075000","38700","3283","958.0"
"3432285000","38700","3283","958.0"
"3432685000","38700","3283","958.0"
"3432902000","38700","3283","958.0"
"3433170000","38700","3283","958.0"
"3433380000","38700","3283","958.0"
"3433590000","38700","3283","958.0"
"3433998000","38700","3283","958.2"
"3434208000","38700","3283","958.2"
"3434475000","38700","3283","958.2"
"3434685000","38700","3283","958.2"
"3434896000","38700","3283","958.2"
"3435303000","38700","3283","958.2"
"3435570000","38700","3283","958.2"
"3435781000","38700","3282","958.2"
"3435991000","38700","3282","958.5"
"3436200000","38700","3282","958.5"
"3436613000","38700","3282","958.5"
"3436881000","38700","3282","958.5"
"3437091000","38700","3282","958.5"
"3437301000","38700","3282","958.5"
"3437511000","38700","3282","958.5"
"3437919000","38700","3282","958.5"
"3438185000","38700","3282","958.8"
"3438395000","38700","3282","958.8"
"3438604000","38700","3282","958.8"
"3438815000","38700","3282","958.8"
"3439222000","38700","3282","958.8"
"3439490000","38700","3283","958.8"
"3439700000","38700","3283","958.8"
"3439911000","38700","3283","958.8"
"3440120000","38700","3282","958.8"
"3440527000","38700","3282","959.1"
"3440795000","38700","3283","959.1"
"3441004000","38700","3283","959.1"
"3441213000","38700","3283","959.1"
"3441424000","38700","3283","959.1"
"3441831000","38700","3283","959.1"
"3442042000","38700","3283","959.1"
"3442310000","38700","3283","959.1"
"3442519000","38700","3283","959.1"
"3442730000","38700","3283","959.4"
"3443137000","38700","3283","959.4"
"3443404000","38700","3283","959.4"
"3443614000","38700","3283","959.4"
"3443824000","38700","3283","959.4"
"3444062000","38700","3283","959.4"
"3444469000","38700","3283","959.4"
"3444738000","38700","3282","959.4"
"3444947000","38700","3282","959.4"
"3445157000","38700","3282","959.7"
"3445366000","38700","3282","959.7"
"3445775000","38700","3282","959.7"
"3446042000","38700","3282","959.7"
"3446258000","38700","3282","959.7"
"3446468000","38700","3283","959.7"
"3446678000","38700","3283","959.7"
"3447085000","38700","3282","959.7"
"3447353000","38700","3282","960.0"
"3447562000","38700","3282","960.0"
"3447773000","38700","3282","960.0"
"3447982000","38700","3282","960.0"
"3448390000","38700","3283","960.0"
"3448656000","38700","3283","960.0"
"3448867000","38700","3283","960.0"
"3449076000","38700","3282","960.0"
"3449287000","38700","3282","960.0"
"3449694000","38700","3282","960.3"
"3449961000","38700","3282","960.3"
"3450172000","38700","3283","960.3"
"3450382000","38700","3283","960.3"
"3450592000","38700","3283","960.3"
"3450999000","38700","3283","960.3"
"3451267000","38700","3283","960.3"
"3451476000","38700","3283","960.3"
"3451686000","38700","3282","960.3"
"3451897000","38700","3282","960.5"
"3452304000","38700","3282","960.5"
"3452572000","38700","3282","960.5"
"3452782000","38700","3282","960.5"
"3452992000","38700","3283","960.5"
"3453202000","38700","3283","960.5"
"3453609000","38700","3282","960.5"
"3453876000","38700","3282","960.5"
"3454086000","38700","3282","960.8"
"3454295000","38700","3282","960.8"
"3454505000","38700","3282","960.8"
"3454912000","38700","3282","960.8"
"3455179000","38700","3282","960.8"
"3455389000","38700","3283","960.8"
"3455599000","38700","3283","960.8"
"3455810000","38700","3283","960.8"
"3456223000","38700","3282","960.8"
"3456491000","38700","3282","961.1"
"3456701000","38700","3282","961.1"
"3456911000","38700","3283","961.1"
"3457120000","38700","3283","961.1"
"3457528000","38700","3283","961.1"
"3457796000","38700","3283","961.1"
"3458006000","38700","3283","961.1"
"3458217000","38700","3283","961.1"
"3458426000","38700","3282","961.1"
"3458834000","38700","3282","961.4"
"3459101000","38700","3283","961.4"
"3459312000","38700","3283","961.4"
"3459521000","38700","3283","961.4"
"3459731000","38700","3283","961.4"
"3460139000","38700","3283","961.4"
"3460407000","38700","3283","961.4"
"3460617000","38700","3283","961.4"
"3460827000","38700","3282","961.4"
"3461038000","38700","3282","961.7"
"3461446000","38700","3282","961.7"
"3461714000","38700","3282","961.7"
"3461924000","38700","3283","961.7"
"3462134000","38700","3283","961.7"
"3462344000","38700","3283","961.7"
"3462752000","38700","3282","961.7"
"3463019000","38700","3282","961.7"
"3463229000","38700","3282","962.0"
"3463439000","38700","3282","962.0"
"3463648000","38700","3282","962.0"
"3464057000","38700","3282","962.0"
"3464266000","38700","3282","962.0"
"3464534000","38700","3282","962.0"
"3464744000","38700","3282","962.0"
"3464955000","38700","3282","962.0"
"3465362000","38700","3282","962.3"
"3465573000","38700","3282","962.3"
"3465841000","38700","3282","962.3"
"3466050000","38700","3283","962.3"
"3466265000","38700","3283","962.3"
"3466673000","38700","3283","962.3"
"3466941000","38700","3283","962.3"
"3467151000","38700","3283","962.3"
"3467361000","38700","3282","962.3"
"3467571000","38700","3282","962.3"
"3467979000","38700","3282","962.6"
"3468247000","38700","3282","962.6"
"3468457000","38700","3282","962.6"
"3468667000","38700","3282","962.6"
"3468877000","38700","3282","962.6"
"3469284000","38700","3282","962.6"
"3469552000","38700","3282","962.6"
"3469762000","38700","3282","962.6"
"3469972000","38700","3282","962.9"
"3470183000","38700","3282","962.9"
"3470590000","38700","3282","962.9"
"3470859000","38700","3282","962.9"
"3471068000","38700","3282","962.9"
"3471279000","38700","3282","962.9"
"3471488000","38700","3282","962.9"
"3471895000","38700","3282","962.9"
"3472163000","38700","3282","963.1"
"3472374000","38700","3282","963.1"
"3472584000","38700","3282","963.1"
"3472794000","38700","3282","963.1"
"3473202000","38700","3282","963.1"
"3473471000","38700","3282","963.1"
"3473680000","38700","3282","963.1"
"3473890000","38700","3282","963.1"
"3474101000","38700","3282","963.5"
"3474508000","38700","3282","963.5"
"3474775000","38700","3282","963.5"
"3474985000","38700","3282","963.5"
"3475195000","38700","3282","963.5"
"3475405000","38700","3282","963.5"
"3475812000","38700","3282","963.5"
"3476080000","38700","3282","963.5"
"3476296000","38700","3282","963.7"
"3476505000","38700","3282","963.7"
"3476715000","38700","3282","963.7"
"3477122000","38700","3282","963.7"
"3477390000","38700","3282","963.7"
"3477599000","38700","3282","963.7"
"3477809000","38700","3282","963.7"
"3478020000","38700","3282","963.7"
"3478427000","38700","3282","963.7"
"3478695000","38700","3282","964.0"
"3478904000","38700","3282","964.0"
"3479115000","38700","3282","964.0"
"3479324000","38700","3282","964.0"
"3479732000","38700","3282","964.0"
"3480000000","38700","3282","964.0"
"3480210000","38700","3282","964.0"
"3480420000","38700","3282","964.0"
"3480630000","38700","3282","964.0"
"3481037000","38700","3282","964.3"
"3481305000","38700","3282","964.3"
"3481515000","38700","3282","964.3"
"3481725000","38700","3282","964.3"
"3481935000","38700","3282","964.3"
"3482343000","38700","3282","964.3"
"3482610000","38700","3282","964.3"
"3482820000","38700","3282","964.3"
"3483030000","38700","3282","964.6"
"3483240000","38700","3282","964.6"
"3483648000","38700","3282","964.6"
"3483915000","38700","3282","964.6"
"3484126000","38700","3282","964.6"
"3484335000","38700","3282","964.6"
"3484545000","38700","3282","964.6"
"3484953000","38700","3282","964.6"
"3485221000","38700","3282","964.6"
"3485431000","38700","3282","964.9"
"3485641000","38700","3282","964.9"
"3485852000","38700","3282","964.9"
"3486271000","38700","3282","964.9"
"3486538000","38700","3282","964.9"
"3486747000","38700","3282","964.9"
"3486958000","38700","3282","964.9"
"3487167000","38700","3282","964.9"
"3487575000","38700","3282","965.2"
"3487842000","38700","3282","965.2"
"3488051000","38700","3282","965.2"
"3488261000","38700","3282","965.2"
"3488471000","38700","3283","965.2"
"3488879000","38700","3283","965.2"
"3489146000","38700","3283","965.2"
"3489357000","38700","3283","965.2"
"3489567000","38700","3282","965.2"
"3489776000","38700","3282","965.5"
"3490183000","38700","3282","965.5"
"3490451000","38700","3282","965.5"
"3490662000","38700","3283","965.5"
"3490871000","38700","3283","965.5"
"3491081000","38700","3283","965.5"
