Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"981388000","38600","3282","125.0"
"981599000","38600","3283","125.0"
"981808000","38600","3283","125.0"
"982216000","38600","3283","125.0"
"982483000","38600","3283","125.0"
"982693000","38600","3283","125.0"
"982903000","38600","3283","125.0"
"983113000","38600","3282","125.0"
"983521000","38600","3282","125.2"
"983789000","38600","3283","125.2"
"983998000","38600","3283","125.2"
"984207000","38600","3283","125.2"
"984417000","38600","3283","125.2"
"984825000","38600","3283","125.2"
"985092000","38600","3283","125.2"
"985302000","38600","3283","125.2"
"985512000","38600","3283","125.2"
"985721000","38600","3283","125.5"
"986130000","38600","3283","125.5"
"986398000","38600","3283","125.5"
"986608000","38600","3283","125.5"
"986818000","38600","3283","125.5"
"987028000","38600","3283","125.5"
"987435000","38600","3283","125.5"
"987702000","38600","3283","125.5"
"987913000","38600","3282","125.5"
"988123000","38600","3282","125.8"
"988333000","38600","3282","125.8"
"988740000","38600","3283","125.8"
"989008000","38600","3283","125.8"
"989218000","38600","3283","125.8"
"989428000","38600","3283","125.8"
"989638000","38600","3283","125.8"
"990045000","38600","3283","125.8"
"990313000","38600","3283","126.1"
"990522000","38600","3283","126.1"
"990738000","38600","3283","126.1"
"990948000","38600","3283","126.1"
"991355000","38600","3283","126.1"
"991623000","38600","3283","126.1"
"991833000","38600","3283","126.1"
"992043000","38600","3283","126.1"
"992254000","38600","3283","126.1"
"992662000","38600","3283","126.4"
"992930000","38600","3283","126.4"
"993140000","38600","3283","126.4"
"993351000","38600","3283","126.4"
"993561000","38600","3283","126.4"
"993968000","38600","3283","126.4"
"994236000","38600","3283","126.4"
"994447000","38600","3283","126.4"
"994656000","38600","3282","126.4"
"994866000","38600","3282","126.7"
"995330000","38600","3282","126.7"
"995541000","38600","3282","126.7"
"995751000","38600","3283","126.7"
"995961000","38600","3283","126.7"
"996171000","38600","3283","126.7"
"996578000","38600","3283","126.7"
"996845000","38600","3282","126.7"
"997055000","38600","3282","126.7"
"997266000","38600","3282","127.0"
"997476000","38600","3282","127.0"
"997883000","38600","3283","127.0"
"998150000","38600","3283","127.0"
"998360000","38600","3283","127.0"
"998570000","38600","3283","127.0"
"998780000","38600","3283","127.0"
"999188000","38600","3282","127.0"
"999456000","38600","3282","127.3"
"999667000","38600","3282","127.3"
"999878000","38600","3283","127.3"
"1000088000","38600","3283","127.3"
"1000496000","38600","3283","127.3"
"1000769000","38600","3283","127.3"
"1000979000","38600","3283","127.3"
"1001194000","38600","3283","127.3"
"1001404000","38600","3283","127.3"
"1001795000","38600","3283","127.5"
"1002071000","38600","3283","127.5"
"1002280000","38600","3283","127.5"
"1002490000","38600","3283","127.5"
"1002701000","38600","3283","127.5"
"1003108000","38600","3283","127.5"
"1003375000","38600","3283","127.5"
"1003585000","38600","3283","127.5"
"1003796000","38600","3283","127.5"
"1004006000","38600","3283","127.8"
"1004414000","38600","3283","127.8"
"1004682000","38600","3283","127.8"
"1004893000","38600","3283","127.8"
"1005102000","38600","3283","127.8"
"1005312000","38600","3283","127.8"
"1005719000","38600","3283","127.8"
"1005987000","38600","3283","127.8"
"1006197000","38600","3283","128.1"
"1006406000","38600","3283","128.1"
"1006617000","38600","3283","128.1"
"1007024000","38600","3283","128.1"
"1007292000","38600","3283","128.1"
"1007502000","38600","3283","128.1"
"1007712000","38600","3283","128.1"
"1007922000","38600","3283","128.1"
"1008329000","38600","3283","128.1"
"1008596000","38600","3283","128.4"
"1008806000","38600","3283","128.4"
"1009015000","38600","3283","128.4"
"1009225000","38600","3283","128.4"
"1009632000","38600","3283","128.4"
"1009900000","38600","3283","128.4"
"1010110000","38600","3283","128.4"
"1010320000","38600","3283","128.4"
"1010530000","38600","3283","128.4"
"1010943000","38600","3283","128.7"
"1011211000","38600","3283","128.7"
"1011420000","38600","3283","128.7"
"1011630000","38600","3283","128.7"
"1011839000","38600","3283","128.7"
"1012247000","38600","3283","128.7"
"1012514000","38600","3283","128.7"
"1012726000","38600","3283","128.7"
"1012934000","38600","3283","128.7"
"1013144000","38600","3283","129.0"
"1013552000","38600","3283","129.0"
"1013820000","38600","3283","129.0"
"1014029000","38600","3283","129.0"
"1014240000","38600","3283","129.0"
"1014450000","38600","3283","129.0"
"1014857000","38600","3283","129.0"
"1015124000","38600","3282","129.0"
"1015335000","38600","3283","129.3"
"1015545000","38600","3283","129.3"
"1015755000","38600","3283","129.3"
"1016162000","38600","3283","129.3"
"1016430000","38600","3283","129.3"
"1016640000","38600","3283","129.3"
"1016850000","38600","3283","129.3"
"1017060000","38600","3283","129.3"
"1017469000","38600","3283","129.6"
"1017736000","38600","3283","129.6"
"1017947000","38600","3283","129.6"
"1018157000","38600","3283","129.6"
"1018366000","38600","3283","129.6"
"1018774000","38600","3283","129.6"
"1019042000","38600","3283","129.6"
"1019251000","38600","3283","129.6"
"1019462000","38600","3283","129.9"
"1019671000","38600","3283","129.9"
"1020079000","38600","3283","129.9"
"1020346000","38600","3283","129.9"
"1020557000","38600","3283","129.9"
"1020772000","38600","3283","129.9"
"1020982000","38600","3283","129.9"
"1021389000","38600","3283","129.9"
"1021657000","38600","3283","129.9"
"1021867000","38600","3283","130.1"
"1022078000","38600","3283","130.1"
"1022288000","38600","3283","130.1"
"1022754000","38600","3283","130.1"
"1022964000","38600","3283","130.1"
"1023173000","38600","3283","130.1"
"1023383000","38600","3283","130.1"
"1023593000","38600","3283","130.1"
"1024000000","38600","3283","130.4"
"1024268000","38600","3283","130.4"
"1024478000","38600","3283","130.4"
"1024688000","38600","3283","130.4"
"1024898000","38600","3283","130.4"
"1025306000","38600","3283","130.4"
"1025574000","38600","3283","130.4"
"1025784000","38600","3283","130.4"
"1025993000","38600","3283","130.4"
"1026203000","38600","3283","130.4"
"1026611000","38600","3283","130.7"
"1026878000","38600","3283","130.7"
"1027088000","38600","3283","130.7"
"1027298000","38600","3283","130.7"
"1027508000","38600","3283","130.7"
"1027915000","38600","3283","130.7"
"1028183000","38600","3283","130.7"
"1028393000","38600","3283","130.7"
"1028604000","38600","3283","131.0"
"1028813000","38600","3283","131.0"
"1029220000","38600","3283","131.0"
"1029488000","38600","3283","131.0"
"1029698000","38600","3283","131.0"
"1029908000","38600","3283","131.0"
"1030118000","38600","3283","131.0"
"1030526000","38600","3283","131.0"
"1030799000","38600","3283","131.3"
"1031008000","38600","3283","131.3"
"1031218000","38600","3283","131.3"
"1031429000","38600","3283","131.3"
"1031836000","38600","3283","131.3"
"1032104000","38600","3283","131.3"
"1032314000","38600","3284","131.3"
"1032525000","38600","3283","131.3"
"1032735000","38600","3283","131.3"
"1033143000","38600","3283","131.6"
"1033410000","38600","3283","131.6"
"1033621000","38600","3283","131.6"
"1033830000","38600","3283","131.6"
"1034040000","38600","3284","131.6"
"1034447000","38600","3284","131.6"
"1034714000","38600","3283","131.6"
"1034924000","38600","3283","131.6"
"1035135000","38600","3283","131.6"
"1035344000","38600","3283","131.9"
"1035751000","38600","3283","131.9"
"1036018000","38600","3283","131.9"
"1036229000","38600","3283","131.9"
"1036438000","38600","3283","131.9"
"1036647000","38600","3283","131.9"
"1037055000","38600","3283","131.9"
"1037323000","38600","3283","131.9"
"1037533000","38600","3283","131.9"
"1037743000","38600","3283","132.2"
"1037953000","38600","3283","132.2"
"1038360000","38600","3283","132.2"
"1038628000","38600","3283","132.2"
"1038838000","38600","3283","132.2"
"1039047000","38600","3283","132.2"
"1039257000","38600","3283","132.2"
"1039664000","38600","3283","132.2"
"1039931000","38600","3283","132.5"
"1040141000","38600","3283","132.5"
"1040352000","38600","3283","132.5"
"1040561000","38600","3283","132.5"
"1040975000","38600","3283","132.5"
"1041243000","38600","3283","132.5"
"1041452000","38600","3283","132.5"
"1041662000","38600","3283","132.5"
"1041872000","38600","3283","132.5"
"1042279000","38600","3283","132.7"
"1042547000","38600","3283","132.7"
"1042756000","38600","3283","132.7"
"1043024000","38600","3283","132.7"
"1043234000","38600","3283","132.7"
"1043642000","38600","3283","132.7"
"1043910000","38600","3283","132.7"
"1044120000","38600","3283","132.7"
"1044330000","38600","3283","133.0"
"1044541000","38600","3283","133.0"
"1044948000","38600","3283","133.0"
"1045216000","38600","3283","133.0"
"1045425000","38600","3283","133.0"
"1045635000","38600","3283","133.0"
"1045845000","38600","3283","133.0"
"1046252000","38600","3283","133.0"
"1046519000","38600","3282","133.0"
"1046729000","38600","3282","133.3"
"1046939000","38600","3282","133.3"
"1047149000","38600","3282","133.3"
"1047558000","38600","3283","133.3"
"1047824000","38600","3283","133.3"
"1048034000","38600","3283","133.3"
"1048245000","38600","3283","133.3"
"1048454000","38600","3282","133.3"
"1048862000","38600","3283","133.3"
"1049130000","38600","3283","133.6"
"1049339000","38600","3283","133.6"
"1049549000","38600","3283","133.6"
"1049759000","38600","3283","133.6"
"1050166000","38600","3283","133.6"
"1050434000","38600","3283","133.6"
"1050644000","38600","3283","133.6"
"1050861000","38600","3283","133.6"
"1051071000","38600","3283","133.6"
"1051536000","38600","3283","133.9"
"1051746000","38600","3283","133.9"
"1051957000","38600","3283","133.9"
"1052167000","38600","3283","133.9"
"1052377000","38600","3283","133.9"
"1052784000","38600","3283","133.9"
"1053052000","38600","3283","133.9"
"1053261000","38600","3283","133.9"
"1053472000","38600","3283","134.2"
"1053682000","38600","3283","134.2"
"1054089000","38600","3283","134.2"
"1054357000","38600","3283","134.2"
"1054567000","38600","3283","134.2"
"1054777000","38600","3283","134.2"
"1054987000","38600","3283","134.2"
"1055395000","38600","3283","134.2"
"1055663000","38600","3282","134.2"
"1055872000","38600","3282","134.5"
"1056081000","38600","3283","134.5"
"1056292000","38600","3283","134.5"
"1056699000","38600","3283","134.5"
"1056967000","38600","3283","134.5"
"1057178000","38600","3283","134.5"
"1057387000","38600","3283","134.5"
"1057597000","38600","3283","134.5"
"1058005000","38600","3283","134.8"
"1058215000","38600","3283","134.8"
"1058483000","38600","3283","134.8"
"1058694000","38600","3283","134.8"
"1058903000","38600","3283","134.8"
"1059311000","38600","3283","134.8"
"1059578000","38600","3283","134.8"
"1059789000","38600","3283","134.8"
"1059998000","38600","3283","134.8"
"1060208000","38600","3283","134.8"
"1060617000","38600","3283","135.0"
"1060889000","38600","3283","135.0"
"1061099000","38600","3283","135.0"
"1061308000","38600","3283","135.0"
"1061518000","38600","3283","135.0"
"1061926000","38600","3283","135.0"
"1062194000","38600","3282","135.0"
"1062404000","38600","3282","135.0"
"1062615000","38600","3282","135.3"
"1062825000","38600","3282","135.3"
"1063231000","38600","3282","135.3"
"1063499000","38600","3282","135.3"
"1063710000","38600","3282","135.3"
"1063920000","38600","3282","135.3"
"1064129000","38600","3282","135.3"
"1064537000","38600","3282","135.3"
"1064805000","38600","3282","135.6"
"1065015000","38600","3282","135.6"
"1065225000","38600","3282","135.6"
"1065434000","38600","3282","135.6"
"1065842000","38600","3282","135.6"
"1066110000","38600","3283","135.6"
"1066320000","38600","3283","135.6"
"1066530000","38600","3283","135.6"
"1066740000","38600","3282","135.6"
"1067147000","38600","3282","135.9"
"1067415000","38600","3282","135.9"
"1067624000","38600","3283","135.9"
"1067833000","38600","3283","135.9"
"1068043000","38600","3283","135.9"
"1068452000","38600","3283","135.9"
"1068719000","38600","3283","135.9"
"1068929000","38600","3283","135.9"
"1069139000","38600","3282","135.9"
"1069349000","38600","3282","136.2"
"1069756000","38600","3282","136.2"
"1070024000","38600","3283","136.2"
"1070234000","38600","3283","136.2"
"1070444000","38600","3283","136.2"
"1070655000","38600","3283","136.2"
"1071068000","38600","3283","136.2"
"1071336000","38600","3282","136.2"
"1071545000","38600","3282","136.2"
"1071756000","38600","3282","136.5"
"1071966000","38600","3282","136.5"
"1072431000","38600","3282","136.5"
"1072640000","38600","3282","136.5"
"1072850000","38600","3282","136.5"
"1073061000","38600","3283","136.5"
"1073271000","38600","3283","136.5"
"1073679000","38600","3282","136.5"
"1073947000","38600","3283","136.8"
"1074156000","38600","3283","136.8"
"1074365000","38600","3283","136.8"
"1074575000","38600","3283","136.8"
"1075041000","38600","3283","136.8"
"1075250000","38600","3283","136.8"
"1075460000","38600","3283","136.8"
"1075670000","38600","3283","136.8"
"1075880000","38600","3283","136.8"
"1076288000","38600","3283","137.1"
"1076555000","38600","3283","137.1"
"1076765000","38600","3283","137.1"
"1076976000","38600","3283","137.1"
"1077186000","38600","3283","137.1"
"1077594000","38600","3283","137.1"
"1077862000","38600","3283","137.1"
"1078073000","38600","3283","137.1"
"1078282000","38600","3283","137.1"
"1078491000","38600","3283","137.3"
"1078899000","38600","3283","137.3"
"1079166000","38600","3283","137.3"
"1079375000","38600","3283","137.3"
"1079586000","38600","3283","137.3"
"1079796000","38600","3283","137.3"
"1080204000","38600","3283","137.3"
"1080471000","38600","3283","137.3"
"1080688000","38600","3283","137.6"
"1080897000","38600","3283","137.6"
"1081106000","38600","3283","137.6"
"1081513000","38600","3283","137.6"
"1081781000","38600","3283","137.6"
"1081991000","38600","3283","137.6"
"1082201000","38600","3283","137.6"
"1082411000","38600","3283","137.6"
"1082819000","38600","3283","137.6"
"1083087000","38600","3283","137.9"
"1083298000","38600","3283","137.9"
"1083507000","38600","3283","137.9"
"1083718000","38600","3283","137.9"
"1084125000","38600","3283","137.9"
"1084392000","38600","3283","137.9"
"1084602000","38600","3283","137.9"
"1084813000","38600","3283","137.9"
"1085028000","38600","3283","137.9"
"1085436000","38600","3283","138.2"
"1085704000","38600","3283","138.2"
"1085915000","38600","3283","138.2"
"1086124000","38600","3283","138.2"
"1086334000","38600","3283","138.2"
"1086742000","38600","3283","138.2"
"1087009000","38600","3283","138.2"
"1087218000","38600","3283","138.2"
"1087428000","38600","3283","138.2"
"1087638000","38600","3283","138.5"
"1088047000","38600","3283","138.5"
"1088314000","38600","3283","138.5"
"1088523000","38600","3283","138.5"
"1088733000","38600","3283","138.5"
"1088943000","38600","3283","138.5"
"1089350000","38600","3283","138.5"
"1089618000","38600","3283","138.5"
"1089828000","38600","3283","138.8"
"1090038000","38600","3282","138.8"
"1090247000","38600","3282","138.8"
"1090655000","38600","3282","138.8"
"1090928000","38600","3283","138.8"
"1091138000","38600","3283","138.8"
"1091349000","38600","3283","138.8"
"1091559000","38600","3283","138.8"
"1091967000","38600","3283","139.1"
"1092233000","38600","3283","139.1"
"1092443000","38600","3283","139.1"
"1092653000","38600","3283","139.1"
"1092863000","38600","3283","139.1"
"1093271000","38600","3283","139.1"
"1093538000","38600","3283","139.1"
"1093749000","38600","3283","139.1"
"1093958000","38600","3283","139.1"
"1094169000","38600","3283","139.1"
"1094577000","38600","3283","139.4"
"1094845000","38600","3283","139.4"
"1095055000","38600","3283","139.4"
"1095264000","38600","3283","139.4"
"1095474000","38600","3283","139.4"
"1095882000","38600","3283","139.4"
"1096150000","38600","3283","139.4"
"1096361000","38600","3283","139.4"
"1096571000","38600","3283","139.7"
"1096781000","38600","3283","139.7"
"1097188000","38600","3283","139.7"
"1097455000","38600","3283","139.7"
"1097665000","38600","3283","139.7"
"1097876000","38600","3283","139.7"
"1098086000","38600","3283","139.7"
"1098494000","38600","3283","139.7"
"1098762000","38600","3283","139.9"
"1098973000","38600","3283","139.9"
"1099183000","38600","3283","139.9"
"1099392000","38600","3283","139.9"
"1099799000","38600","3283","139.9"
"1100066000","38600","3283","139.9"
"1100276000","38600","3283","139.9"
"1100487000","38600","3283","139.9"
"1100702000","38600","3283","139.9"
"1101110000","38600","3283","140.2"
"1101378000","38600","3283","140.2"
"1101587000","38600","3283","140.2"
"1101797000","38600","3283","140.2"
"1102007000","38600","3283","140.2"
"1102415000","38600","3283","140.2"
"1102683000","38600","3283","140.2"
"1102892000","38600","3283","140.2"
"1103103000","38600","3283","140.2"
"1103312000","38600","3283","140.5"
"1103721000","38600","3283","140.5"
"1103988000","38600","3283","140.5"
"1104198000","38600","3283","140.5"
"1104409000","38600","3283","140.5"
"1104618000","38600","3283","140.5"
"1105026000","38600","3283","140.5"
"1105294000","38600","3283","140.5"
"1105504000","38600","3283","140.8"
"1105714000","38600","3283","140.8"
"1105924000","38600","3283","140.8"
"1106332000","38600","3283","140.8"
"1106600000","38600","3283","140.8"
"1106810000","38600","3283","140.8"
"1107021000","38600","3283","140.8"
"1107231000","38600","3283","140.8"
"1107638000","38600","3283","140.8"
"1107906000","38600","3283","141.1"
"1108116000","38600","3283","141.1"
"1108327000","38600","3283","141.1"
"1108537000","38600","3283","141.1"
"1108944000","38600","3283","141.1"
"1109213000","38600","3283","141.1"
"1109423000","38600","3283","141.1"
"1109632000","38600","3283","141.1"
"1109842000","38600","3283","141.1"
"1110250000","38600","3283","141.4"
"1110518000","38600","3283","141.4"
"1110733000","38600","3283","141.4"
"1110944000","38600","3283","141.4"
"1111154000","38600","3283","141.4"
"1111561000","38600","3283","141.4"
"1111830000","38600","3283","141.4"
"1112039000","38600","3283","141.4"
"1112250000","38600","3283","141.4"
"1112460000","38600","3283","141.7"
"1112868000","38600","3283","141.7"
"1113136000","38600","3283","141.7"
"1113346000","38600","3283","141.7"
"1113556000","38600","3283","141.7"
"1113766000","38600","3283","141.7"
"1114173000","38600","3283","141.7"
"1114441000","38600","3283","141.7"
"1114651000","38600","3283","142.0"
"1114861000","38600","3283","142.0"
"1115071000","38600","3283","142.0"
"1115478000","38600","3283","142.0"
"1115746000","38600","3283","142.0"
"1115956000","38600","3283","142.0"
"1116167000","38600","3283","142.0"
"1116376000","38600","3283","142.0"
"1116784000","38600","3283","142.0"
"1117053000","38600","3283","142.2"
"1117263000","38600","3283","142.2"
"1117472000","38600","3283","142.2"
"1117683000","38600","3283","142.2"
"1118090000","38600","3283","142.2"
"1118357000","38600","3283","142.2"
"1118567000","38600","3283","142.2"
"1118777000","38600","3283","142.2"
"1118987000","38600","3283","142.2"
"1119394000","38600","3283","142.5"
"1119663000","38600","3283","142.5"
"1119872000","38600","3283","142.5"
"1120083000","38600","3283","142.5"
"1120293000","38600","3283","142.5"
"1120706000","38600","3283","142.5"
"1120973000","38600","3283","142.5"
"1121183000","38600","3283","142.5"
"1121394000","38600","3282","142.5"
"1121604000","38600","3282","142.8"
"1122011000","38600","3282","142.8"
"1122279000","38600","3283","142.8"
"1122489000","38600","3283","142.8"
"1122699000","38600","3283","142.8"
"1122909000","38600","3283","142.8"
"1123309000","38600","3283","142.8"
"1123584000","38600","3282","142.8"
"1123794000","38600","3282","143.1"
"1124004000","38600","3282","143.1"
"1124214000","38600","3282","143.1"
"1124621000","38600","3282","143.1"
"1124889000","38600","3282","143.1"
"1125099000","38600","3283","143.1"
"1125309000","38600","3283","143.1"
"1125520000","38600","3282","143.1"
"1125928000","38600","3282","143.1"
"1126196000","38600","3282","143.4"
"1126406000","38600","3282","143.4"
"1126615000","38600","3282","143.4"
"1126825000","38600","3282","143.4"
"1127238000","38600","3282","143.4"
"1127506000","38600","3283","143.4"
"1127716000","38600","3282","143.4"
"1127926000","38600","3282","143.4"
"1128136000","38600","3282","143.4"
"1128544000","38600","3282","143.7"
"1128811000","38600","3282","143.7"
"1129022000","38600","3282","143.7"
"1129231000","38600","3282","143.7"
"1129441000","38600","3282","143.7"
"1129848000","38600","3282","143.7"
"1130116000","38600","3282","143.7"
"1130327000","38600","3282","143.7"
"1130536000","38600","3282","144.0"
"1130752000","38600","3282","144.0"
"1131159000","38600","3282","144.0"
"1131428000","38600","3282","144.0"
"1131638000","38600","3282","144.0"
"1131847000","38600","3282","144.0"
"1132057000","38600","3282","144.0"
"1132465000","38600","3282","144.0"
"1132733000","38600","3282","144.0"
"1132944000","38600","3282","144.3"
"1133154000","38600","3283","144.3"
"1133365000","38600","3283","144.3"
"1133773000","38600","3283","144.3"
"1134041000","38600","3283","144.3"
"1134250000","38600","3283","144.3"
"1134461000","38600","3283","144.3"
"1134670000","38600","3283","144.3"
"1135077000","38600","3283","144.6"
"1135345000","38600","3283","144.6"
"1135556000","38600","3283","144.6"
"1135766000","38600","3283","144.6"
"1135976000","38600","3283","144.6"
"1136376000","38600","3283","144.6"
"1136651000","38600","3283","144.6"
"1136860000","38600","3283","144.6"
"1137070000","38600","3283","144.6"
"1137280000","38600","3283","144.8"
"1137687000","38600","3283","144.8"
"1137955000","38600","3283","144.8"
"1138165000","38600","3283","144.8"
"1138375000","38600","3283","144.8"
"1138584000","38600","3283","144.8"
"1138992000","38600","3283","144.8"
"1139261000","38600","3283","144.8"
"1139471000","38600","3283","145.1"
"1139680000","38600","3283","145.1"
"1139890000","38600","3283","145.1"
"1140297000","38600","3283","145.1"
"1140564000","38600","3283","145.1"
"1140779000","38600","3283","145.1"
"1140990000","38600","3283","145.1"
"1141200000","38600","3283","145.1"
"1141607000","38600","3283","145.1"
"1141874000","38600","3283","145.4"
"1142085000","38600","3283","145.4"
"1142294000","38600","3283","145.4"
"1142503000","38600","3283","145.4"
"1142911000","38600","3283","145.4"
"1143179000","38600","3283","145.4"
"1143389000","38600","3283","145.4"
"1143599000","38600","3283","145.4"
"1143808000","38600","3283","145.4"
"1144215000","38600","3283","145.7"
"1144484000","38600","3283","145.7"
"1144693000","38600","3283","145.7"
"1144903000","38600","3283","145.7"
"1145113000","38600","3283","145.7"
"1145520000","38600","3283","145.7"
"1145788000","38600","3283","145.7"
"1145999000","38600","3283","145.7"
"1146208000","38600","3283","145.7"
"1146418000","38600","3283","146.0"
"1146825000","38600","3283","146.0"
"1147094000","38600","3283","146.0"
"1147304000","38600","3283","146.0"
"1147514000","38600","3283","146.0"
"1147724000","38600","3283","146.0"
"1148132000","38600","3283","146.0"
"1148400000","38600","3283","146.0"
"1148610000","38600","3283","146.3"
"1148820000","38600","3283","146.3"
"1149030000","38600","3283","146.3"
"1149430000","38600","3283","146.3"
"1149705000","38600","3283","146.3"
"1149915000","38600","3283","146.3"
"1150125000","38600","3283","146.3"
"1150335000","38600","3283","146.3"
"1150747000","38600","3283","146.3"
"1151015000","38600","3283","146.6"
"1151226000","38600","3283","146.6"
"1151435000","38600","3283","146.6"
"1151646000","38600","3283","146.6"
"1152054000","38600","3283","146.6"
"1152321000","38600","3283","146.6"
"1152530000","38600","3283","146.6"
"1152741000","38600","3283","146.6"
"1152950000","38600","3283","146.6"
"1153357000","38600","3283","146.8"
"1153625000","38600","3283","146.8"
"1153836000","38600","3283","146.8"
"1154046000","38600","3283","146.8"
"1154256000","38600","3283","146.8"
"1154664000","38600","3283","146.8"
"1154931000","38600","3283","146.8"
"1155141000","38600","3283","146.8"
"1155351000","38600","3283","146.8"
"1155561000","38600","3283","147.1"
"1155969000","38600","3283","147.1"
"1156237000","38600","3283","147.1"
"1156447000","38600","3283","147.1"
"1156657000","38600","3283","147.1"
"1156867000","38600","3283","147.1"
"1157274000","38600","3283","147.1"
"1157543000","38600","3283","147.1"
"1157752000","38600","3283","147.4"
"1157962000","38600","3283","147.4"
"1158173000","38600","3283","147.4"
"1158581000","38600","3283","147.4"
"1158848000","38600","3283","147.4"
"1159058000","38600","3283","147.4"
"1159268000","38600","3283","147.4"
"1159479000","38600","3283","147.4"
"1159886000","38600","3283","147.4"
"1160154000","38600","3283","147.7"
"1160363000","38600","3283","147.7"
"1160574000","38600","3283","147.7"
"1160790000","38600","3283","147.7"
"1161197000","38600","3283","147.7"
"1161465000","38600","3283","147.7"
"1161676000","38600","3283","147.7"
"1161885000","38600","3283","147.7"
"1162096000","38600","3282","147.7"
"1162495000","38600","3282","148.0"
"1162771000","38600","3282","148.0"
"1162980000","38600","3282","148.0"
"1163190000","38600","3282","148.0"
"1163401000","38600","3283","148.0"
"1163808000","38600","3283","148.0"
"1164077000","38600","3282","148.0"
"1164287000","38600","3282","148.0"
"1164496000","38600","3282","148.3"
"1164707000","38600","3282","148.3"
"1165114000","38600","3282","148.3"
"1165382000","38600","3282","148.3"
"1165592000","38600","3282","148.3"
"1165801000","38600","3283","148.3"
"1166011000","38600","3283","148.3"
"1166420000","38600","3282","148.3"
"1166687000","38600","3282","148.3"
"1166896000","38600","3282","148.6"
"1167106000","38600","3282","148.6"
"1167317000","38600","3282","148.6"
"1167725000","38600","3282","148.6"
"1167992000","38600","3282","148.6"
"1168202000","38600","3282","148.6"
"1168413000","38600","3283","148.6"
"1168621000","38600","3282","148.6"
"1169033000","38600","3282","148.9"
"1169301000","38600","3283","148.9"
"1169511000","38600","3283","148.9"
"1169721000","38600","3283","148.9"
"1169931000","38600","3283","148.9"
"1170338000","38600","3283","148.9"
"1170605000","38600","3283","148.9"
"1170820000","38600","3283","148.9"
"1171030000","38600","3282","148.9"
"1171240000","38600","3282","148.9"
"1171648000","38600","3282","149.1"
"1171916000","38600","3282","149.1"
"1172126000","38600","3282","149.1"
"1172336000","38600","3282","149.1"
"1172546000","38600","3282","149.1"
"1172953000","38600","3282","149.1"
"1173222000","38600","3282","149.1"
"1173431000","38600","3282","149.1"
"1173641000","38600","3282","149.4"
"1173851000","38600","3282","149.4"
"1174258000","38600","3282","149.4"
"1174526000","38600","3282","149.4"
"1174735000","38600","3282","149.4"
"1174945000","38600","3282","149.4"
"1175155000","38600","3282","149.4"
"1175554000","38600","3282","149.4"
"1175830000","38600","3282","149.7"
"1176039000","38600","3282","149.7"
"1176250000","38600","3282","149.7"
"1176459000","38600","3282","149.7"
"1176866000","38600","3282","149.7"
"1177135000","38600","3282","149.7"
"1177345000","38600","3283","149.7"
"1177554000","38600","3282","149.7"
"1177765000","38600","3282","149.7"
"1178173000","38600","3282","150.0"
"1178440000","38600","3282","150.0"
"1178650000","38600","3282","150.0"
"1178860000","38600","3282","150.0"
"1179071000","38600","3282","150.0"
"1179478000","38600","3283","150.0"
"1179746000","38600","3283","150.0"
"1179956000","38600","3283","150.0"
"1180166000","38600","3282","150.0"
"1180376000","38600","3282","150.3"
"1180788000","38600","3282","150.3"
"1181055000","38600","3283","150.3"
"1181265000","38600","3283","150.3"
"1181475000","38600","3283","150.3"
"1181685000","38600","3283","150.3"
"1182093000","38600","3283","150.3"
"1182361000","38600","3282","150.3"
"1182571000","38600","3282","150.3"
"1182781000","38600","3282","150.6"
"1182992000","38600","3282","150.6"
"1183399000","38600","3282","150.6"
"1183667000","38600","3283","150.6"
"1183877000","38600","3283","150.6"
"1184086000","38600","3283","150.6"
"1184296000","38600","3283","150.6"
"1184704000","38600","3283","150.6"
"1184971000","38600","3283","150.9"
"1185182000","38600","3283","150.9"
"1185391000","38600","3283","150.9"
"1185600000","38600","3283","150.9"
"1186008000","38600","3283","150.9"
"1186275000","38600","3283","150.9"
"1186485000","38600","3283","150.9"
"1186695000","38600","3283","150.9"
"1186903000","38600","3283","150.9"
"1187312000","38600","3283","151.2"
"1187580000","38600","3283","151.2"
"1187791000","38600","3283","151.2"
"1188000000","38600","3283","151.2"
"1188211000","38600","3283","151.2"
"1188610000","38600","3283","151.2"
"1188886000","38600","3283","151.2"
"1189096000","38600","3283","151.2"
"1189306000","38600","3282","151.2"
"1189515000","38600","3282","151.5"
"1189923000","38600","3282","151.5"
"1190190000","38600","3283","151.5"
"1190400000","38600","3283","151.5"
"1190610000","38600","3283","151.5"
"1190825000","38600","3283","151.5"
"1191233000","38600","3283","151.5"
"1191501000","38600","3282","151.5"
"1191710000","38600","3282","151.7"
"1191920000","38600","3283","151.7"
"1192131000","38600","3283","151.7"
"1192539000","38600","3283","151.7"
"1192806000","38600","3283","151.7"
"1193016000","38600","3283","151.7"
"1193226000","38600","3283","151.7"
"1193436000","38600","3283","151.7"
"1193843000","38600","3282","151.7"
"1194111000","38600","3282","152.0"
"1194320000","38600","3282","152.0"
"1194531000","38600","3283","152.0"
"1194741000","38600","3283","152.0"
"1195149000","38600","3283","152.0"
"1195417000","38600","3283","152.0"
"1195626000","38600","3283","152.0"
"1195836000","38600","3283","152.0"
"1196046000","38600","3282","152.0"
"1196511000","38600","3282","152.3"
"1196721000","38600","3282","152.3"
"1196932000","38600","3282","152.3"
